id,text,user,created,display_text_start,display_text_end
1325172450045227010,. @realDonaldTrump please concede.  I know you can see how America has suffered during this election and fought over the presidency for 4 years. Please do your part in a peaceful transition of power so our transition can be peaceful too. #Election2020,ladygaga,2020-11-07 20:25:07+00:00,0,251
1325120729130528768,". @JoeBiden @KamalaHarris and the American people, you just gave the world one of the greatest acts of kindness and bravery humanity has ever seen. ❤️ 🙌🙌 nothing but love for our new Commander in Chief and the 1ST female VP elected to the White House. Also, way to go PA 😭❤️ https://t.co/uXiMTWs6Hk",ladygaga,2020-11-07 16:59:36+00:00,0,274
1324750699205337089,YOU ARE HEROES. I am so grateful for you!! https://t.co/hUdE7BbyV3,ladygaga,2020-11-06 16:29:14+00:00,0,42
1324401688787050502,Make sure you take care of yourself while the election votes continue to be counted! Sleep and rest are important! https://t.co/xSboCVpyw4,ladygaga,2020-11-05 17:22:23+00:00,0,114
1324368531014610945,COUNT EVERY VOTE! Thank you to our heroes who are valuing every American with their public service! You have heart and soul! ❤️🗳,ladygaga,2020-11-05 15:10:38+00:00,0,128
1324132787150974977,"Sending love, hugs, and cheers to ALL the wonderful American Citizens counting ballot after ballot to make every vote count for us! You are warriors, representing the heart and soul of all the people! 🇺🇸❤️🙌",ladygaga,2020-11-04 23:33:52+00:00,0,206
1324016259466362880,"Every single vote in this country matters, will be counted and will matter! It is the emblem of our democracy! I have so much faith in the human spirit! We’ve got this America! Sending EVERYONE A BIG HUG!",ladygaga,2020-11-04 15:50:49+00:00,0,204
1323704305531056128,"Vote today like your life depends on it. This is a critical time to vote for kindness. Vote peacefully. And if you need it, here is some helpful info for today from my girl Ariana Grande. We need you! 💙 https://t.co/9atOPzlHAL",ladygaga,2020-11-03 19:11:14+00:00,0,202
1323401436672282624,I’ll be speaking just after 7 ET and performing right before the incredible @JoeBiden speaks at 8:30 ET watch on https://t.co/sJaeM9yISF I HAVE SOME THINGS TO SAY #vote #BidenHarris2020 love you Pennsylvania! ❤️ so excited to sing for you! https://t.co/EkzfDRYWWc,ladygaga,2020-11-02 23:07:44+00:00,0,239
1323285046816624640,Good morning PENNSYLVANIA! I’m so excited to see you today and SING for you!!!!!!! I believe in 🎶 YOU &amp; I 🎶 !! Let’s talk about what America looks like with a KINDER President. WE NEED EVERY VOTE❤️ I’m with @JoeBiden —Lets go 24 hrs!!!!!! #Biden #AmericaNeedsPennsylvania https://t.co/z0PaEZR5aF,ladygaga,2020-11-02 15:25:15+00:00,0,275
1323085445706731521,Vote early! Vote Tuesday! Vote #Biden! #vote https://t.co/4IH62dhBYt,ladygaga,2020-11-02 02:12:06+00:00,0,44
1323040269852397568,HEY TIM HEY @realDonaldTrump SO HAPPY IM GLAD TO BE LIVING RENT FREE in your HEAD. #BidenHarris https://t.co/k2ODfQNkF3 https://t.co/Iy3Nj8aYMR,ladygaga,2020-11-01 23:12:35+00:00,0,119
1323021701945446401,I AM SO EXCITED to be back in Pennsylvania! (Pittsburgh where I used to fly into to visit my grandma!). See you tomorrow at Joe’s rally! WE NEED EVERY VOTE PA - make a plan. This election depends on you! ❤️ #Biden #vote https://t.co/K7WYuuoPrB,ladygaga,2020-11-01 21:58:48+00:00,0,219
1322963864024174593,That’s a pic of me in Pennsylvania when I lived in Lancaster. I LOVE THIS STATE. I’m here now! This place is filled with good hearted people—good hearted people that @JoeBiden loves. He’s a good friend. He’s the President this country needs to bring us back together. #vote #Biden https://t.co/3Yo4XddYId,ladygaga,2020-11-01 18:08:59+00:00,0,280
1322665368108716033,I’m voting for America #vote #election2020 https://t.co/bspDNkxnhJ,ladygaga,2020-10-31 22:22:52+00:00,0,42
1320104804086124549,Ballot’s here! And it’s #VoteEarlyDay! Today’s the perfect day to join the 46 million people who have already cast their ballots in the 2020 election. Check out https://t.co/GqBe9PWqUF to make your plan to vote early now! https://t.co/TnrZ1HqBRw,ladygaga,2020-10-24 20:48:06+00:00,0,221
1319783669284831232,"Tomorrow is #VoteEarlyDay and registration is still open in some states. More than 50 million votes have already been cast, but there are far too many unregistered people. Let’s fix that! Check out this page from @rockthevote for state specific information https://t.co/qbrIg6lovC https://t.co/c5gf7T34qB",ladygaga,2020-10-23 23:32:01+00:00,0,280
1319453412098895872,YOU MUST VOTE. VOTING IS ESSENTIAL. #Debates2020 https://t.co/MJ9RwdF1Za,ladygaga,2020-10-23 01:39:42+00:00,0,72
1319371935805890560,"We also need 1000s of non-lawyer volunteers to help protect this election! #ProtectTheVote can find the best way for you to get involved: helping voters from home, assisting voters safely in person, or tracking disinformation online. Sign up today! 🙋🗳️✅ https://t.co/8z807a0mgN https://t.co/ad0cHIl4h9",ladygaga,2020-10-22 20:15:56+00:00,0,277
1318996052049973248,"I want to highlight the importance of voter protection at the polls. @WeTheAction is deploying lawyers to polling places across the country to ensure our votes are protected. If you’re a lawyer or know a lawyer, please sign up for or share We The Action. https://t.co/tQpENn91yN",ladygaga,2020-10-21 19:22:19+00:00,0,254
1318671161404706817,"There is still a shortage of poll workers in almost every state. Today, check out https://t.co/fgyDv9VGXL to learn about the opportunities to serve in your community and join the critical infrastructure that will keep our polling places open and our democracy thriving! 💖 https://t.co/8rPZw2sCy3",ladygaga,2020-10-20 21:51:19+00:00,0,271
1318598418369974274,"Introducing LIP POUTER. This innovative satin matte lip powder gives high-impact pigment that settles into a sexy soft-focus powder finish you can build on. This duo features Temptress &amp; Countess, both of which I'm wearing here 💋https://t.co/lfX4GLwMiF / https://t.co/u2QQBCGZpN https://t.co/HagBX9ftCW",ladygaga,2020-10-20 17:02:15+00:00,0,282
1318584001892732929,"Did somebody say precision?! The brand new EYE-LIE-NER with an ultra thin, micro felt tip (this look was created with the product and inspired by Sarah’s tattoos!) + the EYE-DENTIFY GEL KOHL EYELINER in PUNK are available now at https://t.co/lfX4GLwMiF and https://t.co/u2QQBCGZpN https://t.co/qOz8NNyry6",ladygaga,2020-10-20 16:04:58+00:00,0,280
1318289648003686400,Stay engaged and let’s continue breaking records in this election!,ladygaga,2020-10-19 20:35:19+00:00,0,66
1318289261183913985,"This week in voting is going to be a big one! 🥳 And @iamavoter_ has a lot of important info for you. As of today more than 28 million have already voted, according to the US Elections Project. That’s more than six times the number of votes cast by the same point in 2016! https://t.co/LWCMOACbgc",ladygaga,2020-10-19 20:33:47+00:00,0,271
1318221882177384450,"This is a creamy, skip-free formula that smudges to perfection to create a smokey eye like this in seconds using only one product. And we have more new products on the way! Go to @hauslabs on Instagram now to see what else is coming tomorrow. 💞",ladygaga,2020-10-19 16:06:02+00:00,0,244
1318221711582507008,"We’ve created new ways to PUNK it up🤘

The brand new @hauslabs EYE-DENTIFY GEL KOHL Eyeliner in our signature jet-black shade, PUNK, is dropping tomorrow at https://t.co/lfX4GLwMiF &amp; https://t.co/u2QQBCGZpN. https://t.co/g53PLlXfMM",ladygaga,2020-10-19 16:05:22+00:00,0,211
1317903194396135424,"I’m going to avoid that mistake and make sure my vote is counted. Head to https://t.co/B5U0wAr7FC to get all of the vote by mail rules, deadlines, and other info listed state-by-state.",ladygaga,2020-10-18 18:59:41+00:00,0,184
1317903071276453888,"Happy Sunday!😊I’m sending love+a friendly reminder that your signature on your mail-in ballot needs to match your signature on file with your state.When I sign legal documents,I repeat Stefani Germanotta over+over quietly in my head so I don’t accidentally sign as Lady Gaga 🤦‍♀️😂 https://t.co/Qc7ejfzYwo",ladygaga,2020-10-18 18:59:12+00:00,0,280
1317575167552282624,"Make sure you’re poll ready for a fun time in line to vote, because it might be a long one! I’m going to make PB&amp;J sandwiches for my voting snack! Make sure to pack your own snacks &amp; go to https://t.co/7v2cVysxUR or @PizzaToThePolls to donate to help feed people in line! ❤️ https://t.co/CacYVWr06h",ladygaga,2020-10-17 21:16:13+00:00,0,282
1317133489829937152,A huge thank you to all of the bosses who are making voting a priority for their employees and giving people the time they need to vote. I’m doing that for my team 😘😘 Please share your voting plans with me!,ladygaga,2020-10-16 16:01:09+00:00,0,206
1317133487053393921,"It’s National Boss’s Day, a great day to check in with your boss on their plan for voting, so you can make yours if you haven’t already! https://t.co/AsQKB7Mbcu has everything you need to know, bring and do to vote. https://t.co/lHZ8bxX2YW",ladygaga,2020-10-16 16:01:09+00:00,0,215
1316771044049391617,I know this is cheesy🤓...but https://t.co/EuDdrZXqhn is easy. This is my new single 😂 Don’t give up ....it’s important your voice is heard! https://t.co/7CwTIohtMw,ladygaga,2020-10-15 16:00:55+00:00,0,139
1316529581990404096,@waffohs OMG I’m not getting paid!!! https://t.co/fXj5ubH5nJ is a non-profit! I would never do that. I just want to help people vote and have all the information they need! I believe in encouraging people to use their voices! And your vote is your voice big time!,ladygaga,2020-10-15 00:01:26+00:00,9,263
1316510814073843712,There are over 20 states with voter registration still open! Have you registered yet? Let’s all VOTE! 🗳 https://t.co/Y7V9Xlnf3i https://t.co/eH9BBmo4HL,ladygaga,2020-10-14 22:46:52+00:00,0,127
1316171191711793152,"If anyone else is NERVOUS ABOUT THIS ELECTION 🤬😫😳🤯 I found this site https://t.co/rU6XTo7ckR where it’s SUPER EASY to check voter registration, make a plan on how to vote, and sign up for reminders!! (My favorite 💕🧝‍♀️) 21 days until Election Day! Just sign up, and you’re set! https://t.co/EpWVEijUaI",ladygaga,2020-10-14 00:17:20+00:00,0,277
1314033922628415488,All in one place how-to vote information SUPER EASY! ——&gt; https://t.co/gTRVzqb41V #VPDebate 💕💕 we’e watching the debate from home!,ladygaga,2020-10-08 02:44:35+00:00,0,132
1313510282744918018,Our newest collection for @hauslabs and one of my favorite shoots 💕 7 HEAD RUSH Blush + Highlighter duos and 5 HEAT SPELL Bronzer + Highlighter duos are available now at https://t.co/JFnJWwXyaS &amp; @amazon! https://t.co/Hzi0fGDnGc,ladygaga,2020-10-06 16:03:49+00:00,0,208
1313247100713332736,"Tomorrow 🔥 New HEAT SPELL Bronzer + Highlighter Duos, 5 complementary duos with silky textures and beaming highlighters! @hauslabs https://t.co/JFnJWwXyaS https://t.co/yeTjKRtxRX",ladygaga,2020-10-05 22:38:02+00:00,0,154
1311743426619039744,"I am SO PROUD that the young people whose stories shaped #CHANNELKINDNESS and led to a global movement of kindness are now New York Times Bestselling authors! 📚✨ If you haven’t picked up our brand new book, get it here ❤ https://t.co/DPd5Gt9rnf https://t.co/9YNm5rgxXN",ladygaga,2020-10-01 19:02:58+00:00,0,244
1311705016646787073,"💕HEAD RUSH💕 or 🔥HEAT SPELL🔥
New @hauslabs BLUSH + BRONZER DUOS coming on 10/6 https://t.co/JFnJWwXyaS https://t.co/sq2VbkY7Gf",ladygaga,2020-10-01 16:30:20+00:00,0,101
1308844931541356545,🚨 Listen to “911” on A-List Pop 🚨 @AppleMusic https://t.co/mp0lSZWFHZ https://t.co/lHEoRa4PNJ,ladygaga,2020-09-23 19:05:23+00:00,0,69
1308844571745497088,🚨 Listen to “911” on Pop Rising 🚨 @Spotify https://t.co/rqi60QBw4U https://t.co/cRzBm8j0io,ladygaga,2020-09-23 19:03:57+00:00,0,66
1308481994997641216,"#CHANNELKINDNESS is here and I can't wait for you to read our young reporters' stories of hope, bravery, resilience, and kindness 💞 Join me, my mom, our team at @BTWFoundation, and three of our reporters Terrius, Hanna, and Jessica, tonight: https://t.co/WiYFDrYnmo https://t.co/HWQkA0sBH2",ladygaga,2020-09-22 19:03:12+00:00,0,265
1308437898975346688,"OMG my charity @BTWFoundation book IS OUT TODAY! It’s called #ChannelKindness, it’s filled with beautiful stories about bravery, the power of kindness and importance of mental health! We love you! Enjoy this masterpiece made by young people for all people! https://t.co/CwE5voosMd https://t.co/7Wqs6n8U7u",ladygaga,2020-09-22 16:07:59+00:00,0,280
1307756691996381190,"🚨 Holdin’ on so tight to this status, it’s not real but I’ll try to grab it 🚨
https://t.co/UT5mHoJ9ek https://t.co/Xi2vk0CAhj",ladygaga,2020-09-20 19:01:06+00:00,0,101
1307711222557495297,"🚨 My biggest enemy is me, pop a 911 🚨
https://t.co/UT5mHoJ9ek https://t.co/f4eNHpVD7t",ladygaga,2020-09-20 16:00:26+00:00,0,61
1307454702506786816,"This Tuesday, @momgerm and I are participating in an intimate conversation with @BTWFoundation youth reporters and some of our BTWF team to celebrate the release of our book #ChannelKindness! Please join us! https://t.co/WiYFDrYnmo https://t.co/i6H4j4kp4A",ladygaga,2020-09-19 23:01:07+00:00,0,231
1307424387079892992,"🚨 Can you patch the line? 🚨 
https://t.co/UT5mHoJ9ek https://t.co/Yw5NqzNHcz",ladygaga,2020-09-19 21:00:39+00:00,0,52
1307077146649731074,"🚨 The scars on my mind are on replay 🚨
https://t.co/UT5mHorymM https://t.co/tHZMR3PAVo",ladygaga,2020-09-18 22:00:50+00:00,0,62
1307055567341584390,"🚨 Can’t see me cry ever again 🚨
https://t.co/UT5mHorymM https://t.co/lwnPI7c4GJ",ladygaga,2020-09-18 20:35:05+00:00,0,55
1307013450640613383,@FrankyJCastro I’m sorry I was slightly worried it would upset some people but I knew in my heart that every moment of this had to be real and honest—remember humans are complicated and beautiful and pain can be poetry if we re-frame how we see it. I wanted to connect w/ humanity ❤️,ladygaga,2020-09-18 17:47:44+00:00,15,283
1306991555807342592,"“911” SHORT FILM 
🚨 OUT NOW 🚨
https://t.co/UT5mHoJ9ek https://t.co/U4de7zJSch",ladygaga,2020-09-18 16:20:44+00:00,0,53
1306985130397843456,"“911” SHORT FILM 
🚨 5 MINUTES 🚨 
https://t.co/UT5mHoJ9ek https://t.co/D7hgEPyYr4",ladygaga,2020-09-18 15:55:12+00:00,0,56
1306699997866373125,🚨 911 short film out tomorrow at 9am PT #Chromatica 🚨 https://t.co/UT5mHoJ9ek https://t.co/k3wk1NMMjV,ladygaga,2020-09-17 21:02:11+00:00,0,77
1306597087828566016,On the cover of @billboard talking all things #Chromatica ⚔️💓 https://t.co/Lhbx1Er2w0 https://t.co/Mswq7OcX2z,ladygaga,2020-09-17 14:13:15+00:00,0,85
1305880183040364545,Is it weird that this made me cry...I love watching people happy and dancing! https://t.co/bBKblhVhqT,ladygaga,2020-09-15 14:44:32+00:00,0,77
1300995195471687680,Today’s the kick off to #BeKind21! Today I’m checking in on friends and seeing how they’re doing. What are you doing to spread kindness over the next 21 days? Join our kindness movement 💕 https://t.co/wb0PKFFiYh https://t.co/IzaRhuf0xS,ladygaga,2020-09-02 03:13:20+00:00,0,211
1300513187884797952,#VMAs Chromatica merch available now at https://t.co/Q5CJYNiYkZ 😘 @MTV @vmas https://t.co/3sknKPfnSc,ladygaga,2020-08-31 19:18:01+00:00,0,76
1300465109370765318,This nyc girl is so overwhelmed with all of the love. Thank you for always sticking with me. I love you so much 💓 #vmas https://t.co/CL71rv1xhI,ladygaga,2020-08-31 16:06:58+00:00,0,119
1300465027653066752,@gagaoutdid I love my little monsters!! And all the fans who watched.  All the artists wanted to make the night great for everyone—@mtv and our teams worked hard to keep it safe! 💕💕,ladygaga,2020-08-31 16:06:38+00:00,12,181
1300251186851844098,🥺 Couldn’t have received an award like this without everyone I love. Thank you for supporting and loving me. I love the world so much. https://t.co/Kfz0yepKs0,ladygaga,2020-08-31 01:56:55+00:00,0,134
1300241805988958208,We love u and love the world. Thank u so much ☺️ https://t.co/0zb0M5ZYWC,ladygaga,2020-08-31 01:19:38+00:00,0,48
1300222571812589568,VMA’s are live now! Let’s go world! Time for pop culture to blast off! 💕💕#VMAs #mtv https://t.co/i0PeJzyNxI,ladygaga,2020-08-31 00:03:12+00:00,0,83
1300220221706264576,I was wearing face shields before it was a thing 👆🤣 #VMAs https://t.co/Udq8ixlx75,ladygaga,2020-08-30 23:53:52+00:00,0,57
1299441409116651520,Listen to the final episode of #GAGARADIO + the mix by @iamTchami 🔊💓 On demand now on @applemusic! https://t.co/2uFeiC5rSM https://t.co/qlAWl8Or49,ladygaga,2020-08-28 20:19:09+00:00,0,122
1299398966174334976,Final episode of #GAGARADIO with @iamTchami goes live in 30 minutes on @applemusic 🔊 https://t.co/TyoR7EFGZb https://t.co/1ErsQcjRf4,ladygaga,2020-08-28 17:30:29+00:00,0,108
1299377611907375104,"To celebrate the final episode of #GAGARADIO on @applemusic, my buddy @zanelowe just debuted the one and only Miss @HoneyDijon's remix of Free Woman on New Music Daily Radio. And it’s available everywhere now 🤗 Don’t miss the final Gaga Radio at 11am PT https://t.co/Y7V26JvOc3 https://t.co/UaKOHSNG5R",ladygaga,2020-08-28 16:05:38+00:00,0,277
1299089815921598464,The final episode of #GAGARADIO with special guest @iamTchami airs tomorrow at 11am PT on @applemusic 🔊💓 https://t.co/TyoR7EFGZb https://t.co/wqjJJdyg9c,ladygaga,2020-08-27 21:02:02+00:00,0,128
1298666850583158784,".@Adobe and I want to see your #RainOnMe inspired designs 🎨 Use your favorite Adobe apps and you could win $10,000 and a copy of a poster signed by me! ⛈ #LadyGagaxAdobe https://t.co/I9ctOy4x6M https://t.co/yH8O9Ytle2",ladygaga,2020-08-26 17:01:19+00:00,0,193
1296901250168963072,Listen to #GAGARADIO Episode 3 with special guests @eltonofficial and @BLACKPINK + the mix by @Vitaclub 🔊💓 On demand now on Apple Music 1 @applemusic https://t.co/TyoR7EFGZb https://t.co/Hmq25D8ZYt,ladygaga,2020-08-21 20:05:27+00:00,0,173
1296573502619660288,When you want to be on stage performing for your fans but there’s a super-virus #VMAs https://t.co/IgjzSH3d4o,ladygaga,2020-08-20 22:23:06+00:00,0,85
1295767724321148928,Episode 3 of #GAGARADIO is live at 12pm PT today to celebrate the launch of Apple Music 1 with special guests @eltonofficial and @BLACKPINK with a special mix from @Vitaclub 🤗🔊💓 @applemusic https://t.co/TyoR7EFGZb https://t.co/3AmJRtuHOh,ladygaga,2020-08-18 17:01:14+00:00,0,213
1294408765039505408,"The work of @btwfoundation and @channelkindness is driven by young people who lead with kindness, bravery, &amp; resilience. I'm proud of their voices and important stories, that we share alongside mine, in BTWF's first book #CHANNELKINDNESS, available 9/22. https://t.co/DPd5Gt9rnf https://t.co/mbSV7BukNd",ladygaga,2020-08-14 23:01:13+00:00,0,282
1294378710250844160,#GAGARADIO Episode 2 + the mix by @burnsmusic are now live on @applemusic 💓 https://t.co/TyoR7EFGZb https://t.co/eNmw0K7raA,ladygaga,2020-08-14 21:01:47+00:00,0,99
1294325525553401856,#GAGARADIO Episode 2 with @burnsmusic goes live in 30 minutes 🔊 @applemusic https://t.co/TyoR7EFGZb https://t.co/ZppFBWrYoG,ladygaga,2020-08-14 17:30:27+00:00,0,99
1293985450709774336,"I’ve been at home dreaming of #Chromatica, and it’s finally time to take off for the first live performance 🛸 Tune in to the #VMAs on 8/30! ⚔️💓 https://t.co/CwKWdsITtO",ladygaga,2020-08-13 18:59:07+00:00,0,143
1291883456603930625,Listen to #GagaRadio on demand now on @AppleMusic! Thank you for this mix @bloodpop 🔊 https://t.co/TyoR7EFGZb https://t.co/a1ScKhxUqV,ladygaga,2020-08-07 23:46:32+00:00,0,109
1291789029092888576,Episode 1 of #GAGARADIO with @bloodpop is live in 30 min! Tune in at 11am PT on @applemusic 🔊🔊 https://t.co/TyoR7EFGZb https://t.co/pOJfABakgu,ladygaga,2020-08-07 17:31:19+00:00,0,118
1291405915808133121,I’m still glowing from all of the love for “Rain On Me” from the #VMAs! 🥰 So @arianagrande and I wanted to share some of the fun we had making the video 👯‍♀️⛈ Here’s #GagaVision Episode 48! https://t.co/MhVzRqDiki https://t.co/4bzPKIhwSy,ladygaga,2020-08-06 16:08:58+00:00,0,213
1291056722165948419,"The shows are set to exclusive DJ mixes from @BloodPop, @burnsmusic, @Vitaclub, and @iamTchami!",ladygaga,2020-08-05 17:01:23+00:00,0,95
1291056720194592768,"Introducing #GAGARADIO on @applemusic, every Friday this month ⚔️💓 Tune in at 11am PT and listen to me and my #Chromatica collaborators talk about the inspirations, making the record &amp; more! https://t.co/TyoR7EFGZb https://t.co/aOfXL1Y9UV",ladygaga,2020-08-05 17:01:23+00:00,0,218
1290445126217670657,"Happy Birthday @itstonybennett! You hold such a special place in my heart. Whenever I think of you I always Smile, just like Charlie Chaplin wrote. You're beautiful inside and out and the whole world loves you. I celebrate you today from home. But I wish we were Cheek to Cheek 😘 https://t.co/U3KMyRzmK0",ladygaga,2020-08-04 00:31:08+00:00,0,279
1289272524660867072,"New @hauslabs EYE-DENTIFY gel pencil liners drop in 20 shades on August 4 on @amazon and https://t.co/lfX4GLwMiF 🤩 Creamy application, long-wearing, even rainproof - we used “Aura” in the #RainOnMe video 😉⛈ https://t.co/XwjaPNiSsH",ladygaga,2020-07-31 18:51:38+00:00,0,206
1288997357783138306,"I hope you all will celebrate yourselves in this moment, everyone should be nominated for an award right now. For bravery, for courage, for the strong human spirit. God bless you and I love you thank you for this gift today. 😭❤️",ladygaga,2020-07-31 00:38:13+00:00,0,228
1288997355644006400,"I am so grateful and so blessed to have 9 #VMAs nominations this year for my album Chromatica, for Rain On Me, and other performances I’ve given. This is such a difficult time for people all over the world, I really honor how lucky I am to have a day like today. https://t.co/rvNzAnJeMF",ladygaga,2020-07-31 00:38:12+00:00,0,262
1283978663432564736,#RainOnMe ⛈ @RalphiRosario Remix https://t.co/vQ7GiEDX6w https://t.co/EMK20NOSwW,ladygaga,2020-07-17 04:15:43+00:00,0,56
1283978451427291136,#RainOnMe ⛈ @PurpleDiscoM Remix https://t.co/HLAAnneI98 https://t.co/GSWITr51Uq,ladygaga,2020-07-17 04:14:52+00:00,0,55
1276515663486414849,"If you've purchased a ticket already, you'll find all of the new information in your email inbox. I can't wait to see you there! Keep dancing at home in the meantime 😘",ladygaga,2020-06-26 14:00:25+00:00,0,167
1276515661330608129,"The Chromatica Ball is officially moving to Summer 2021! We've been working hard to figure out the safest and soonest way to bring this show to you, but most importantly want everyone to be healthy and able to dance together at the shows as we always have. https://t.co/clKcv2tnKA",ladygaga,2020-06-26 14:00:24+00:00,0,256
1276253409465602048,"I've welcomed you into my world of Chromatica &amp; now I want to see what Chromatica looks like through your eyes. Use your favorite @Adobe creative app and design your Chromatica. You could win $10,000 and a copy of your work signed by me 🎨 #LadyGagaxAdobe https://t.co/iqAbqBqAdh https://t.co/sxIBxhYM3V",ladygaga,2020-06-25 20:38:19+00:00,0,282
1276009774195175427,Thanks for partying at our #Fundrager for @MPJInstitute! Please donate: https://t.co/EXs1lHwDsd Thank u @papermagazine @reachclubq https://t.co/007AznoogY,ladygaga,2020-06-25 04:30:11+00:00,0,130
1275145402157641728,Change in the music industry begins now. @bma_coalition https://t.co/XNxb2DGkBP,ladygaga,2020-06-22 19:15:29+00:00,0,55
1274117962652250112,Taking the day to reflect on Juneteenth in the spirit of celebrating and making more progress. Sending my love to the Black community today as we rest upon an anniversary that is both significant and heartbreaking. We have to do more. There must be more change.,ladygaga,2020-06-19 23:12:48+00:00,0,261
1272972651552600065,Shop the #SourCandy collection https://t.co/aozwdfw8ry https://t.co/a4uua4CC3E,ladygaga,2020-06-16 19:21:45+00:00,0,54
1272972559319875584,🍬 #SourCandy lyric video out now 🍬 https://t.co/UhilG35ieO,ladygaga,2020-06-16 19:21:23+00:00,0,58
1272007339629920257,What is happening in America right now is appalling and beyond inflammatory. I wish for everyone as much peace as possible while we witness the rotten fruits of prejudice.,ladygaga,2020-06-14 03:25:57+00:00,0,171
1269682742934990849,"#DearClassOf2020, you are the seeds of our future, and you have the power to make this world a better place. Join me, @BarackObama, @MichelleObama and many others with @YouTube in honoring your accomplishments today at 12PM PT https://t.co/gExT3J51zJ https://t.co/HlPSVQxpPy",ladygaga,2020-06-07 17:28:50+00:00,0,250
1268695126555025410,"And after I vow to regularly, in perpetuity, across all of my social media platforms, post stories, content, and otherwise lift up the voices of the countless inspiring members and groups within the Black community.",ladygaga,2020-06-05 00:04:24+00:00,0,215
1268695124701134848,"Starting tomorrow, I’m giving over my Instagram account to each of the organizations I’ve recently donated to, in an effort to amplify their important voices. https://t.co/O9qIjJrWI9",ladygaga,2020-06-05 00:04:23+00:00,0,158
1268414959651717121,"Community Justice Action Fund
https://t.co/kIZggQqAVd
@CJACTIONFUND",ladygaga,2020-06-04 05:31:07+00:00,0,67
1268414958791884802,"National Lawyers Guild
https://t.co/xTncY8B92X
@NLGnews",ladygaga,2020-06-04 05:31:06+00:00,0,55
1268414957999108097,"Fair Fight
https://t.co/HCNuY7MduG
@fairfightaction",ladygaga,2020-06-04 05:31:06+00:00,0,51
1268414957093154816,"Black Futures Lab
https://t.co/6nYGDulh7Z
@blackfutureslab",ladygaga,2020-06-04 05:31:06+00:00,0,58
1268414956187205632,"Color of Change 
https://t.co/EwcNEaLUQh
@ColorOfChange",ladygaga,2020-06-04 05:31:06+00:00,0,55
1268414955344125954,"NAACP Legal Defense Fund 
https://t.co/yW8b3sQ31H
@NAACP_LDF",ladygaga,2020-06-04 05:31:06+00:00,0,60
1268414954551402497,"Marsha P. Johnson Institute 
https://t.co/pxrbK5n37W
@MPJInstitute",ladygaga,2020-06-04 05:31:05+00:00,0,66
1268414952668139521,"Black Lives Matter
https://t.co/qqjgKo23Mh 
@Blklivesmatter",ladygaga,2020-06-04 05:31:05+00:00,0,59
1268414951850258432,"Loveland Foundation 
https://t.co/K2XGycL3Mg",ladygaga,2020-06-04 05:31:05+00:00,0,44
1267669292784340992,I love you. You’re a true talent. I’m so happy to be a part of your first #1. I feel so honored and love your message. ❤️ https://t.co/Jy1nimgfdN,ladygaga,2020-06-02 04:08:06+00:00,0,121
1266428366409748481,"I’m so glad the album is bringing you some joy, because that’s what I always wanted it to do. We’ll reschedule this very soon. ❤️",ladygaga,2020-05-29 17:57:06+00:00,0,129
1266428364199362562,"As much as I want to listen to Chromatica together as a global group of kindness punks right now, our kindness is needed for the world today. I’m going to postpone our listening session right now and encourage you all to take this time to register to vote and raise your voice.",ladygaga,2020-05-29 17:57:05+00:00,0,277
1266404031796113408,"⚔️ #Chromatica 💓 
https://t.co/4Kko04hk4v https://t.co/6DkvYezjiL",ladygaga,2020-05-29 16:20:24+00:00,0,41
1266232866825895936,I’m not tweeting cuz I can’t stop crying I’m so happy. Thank you 💕! ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/yNNHCOmBD9,ladygaga,2020-05-29 05:00:15+00:00,0,92
1266220379934097409,"Please listen from the beginning to the end, no need to shuffle, it’s my true story. https://t.co/GjJUC3PRWz",ladygaga,2020-05-29 04:10:38+00:00,0,108
1266218931028549632,Now dance motherf💕ckers!!!!!!! #Chromatica https://t.co/GjJUC3PRWz,ladygaga,2020-05-29 04:04:53+00:00,0,66
1266217765645381632,1 minute IM SCREAMINGGgggggg!!! #Chromatica,ladygaga,2020-05-29 04:00:15+00:00,0,43
1266216724434522113,Omg my album is out in 5 minutes in THE US IM FREAKING OUT 💕💕💕💕💕💕🥳🥳🥳🥳🥳🤦‍♀️🤦‍♀️✌️✌️😭😭😭😭😭🙏🙏🙏🌧🌧🌧🌧🌧☀️☀️☀️☀️⚡️⚡️⚡️⚡️⚡️⚡️✌️,ladygaga,2020-05-29 03:56:06+00:00,0,117
1266175222782152704,LESS THAN 3 hrs to go until the US also enter #Chromatica !!!! https://t.co/da1eYA87iI,ladygaga,2020-05-29 01:11:12+00:00,0,62
1266174968716390400,Last chance for Rain On Me music products 🌩 @arianagrande https://t.co/1WgN9V2bQ6 https://t.co/Zq8xzb9ah3,ladygaga,2020-05-29 01:10:11+00:00,0,81
1266160337226616832,"This made me cry you threw yourself a party! I want the whole world to throw themselves a party tonight, I love you and you deserve to smile and dance! 🧚‍♀️💕💕💕#Chromatica https://t.co/RkcJdlbFpA",ladygaga,2020-05-29 00:12:03+00:00,0,170
1266159831255093248,I need a Rick and Morty in Chromatica meme to happen help,ladygaga,2020-05-29 00:10:02+00:00,0,57
